time,seconds_elapsed,z,y,x
1783696612657929700,0.0639296875,0.8944891716122627,-0.3230079652845859,0.16193302170932292
1783696612667893800,0.073893798828125,0.7197703180879355,-0.2865042810127139,-0.11083952494040131
1783696612677856800,0.083856689453125,0.6060615213215351,-0.21566870355010032,-0.394967651406303
1783696612687819800,0.09381982421875,0.6883908449620008,-0.08176613679975271,-0.6074295217391104
1783696612697782800,0.10378271484375,0.9208177910894155,0.10781798516213893,-0.6025415305018424
1783696612707745500,0.11374560546875,1.283206165125966,0.23584464561641214,-0.4658743944089859
1783696612717708500,0.12370849609375,1.5970611021399497,0.3176733262583613,-0.43798985072672364
1783696612727672600,0.133672607421875,1.6470061595261096,0.4858338441804051,-0.4932840871211141
1783696612737635600,0.143635498046875,1.6274164929151533,0.7003449021279812,-0.567829478887096
1783696612747598600,0.1535986328125,1.6030325777649879,0.8617623755306005,-0.641111645784229
1783696612757561600,0.1635615234375,1.6696061138689517,0.9227826614215969,-0.7018454428840428
1783696612767524600,0.173524658203125,1.6737790156394243,0.8918746051996945,-0.7645671258654445
1783696612777488000,0.18348779296875,1.659306838172674,0.9118398271247744,-0.7871774554718285
1783696612787451600,0.19345166015625,1.452916250577569,0.9488096676036715,-0.7701786090716719
1783696612797414700,0.20341455078125,1.130052077677846,1.0571519689008593,-0.7710081186983734
1783696612807377400,0.21337744140625,0.6852443636298179,1.2868155877947807,-0.720537137741968
1783696612817340400,0.22334033203125,0.13175883271992206,1.3474451208025215,-0.6050851505700499
1783696612827303400,0.233303466796875,-0.2419295184880495,1.308458387543261,-0.5901395103726536
1783696612837266400,0.243266357421875,-0.3566290798574686,1.2280308058708906,-0.5736690717607736
1783696612847230500,0.25323046875,-0.5239736052215099,1.1374331278398633,-0.465411745333299
1783696612857193500,0.263193359375,-0.7900316027939319,0.9697869891807437,-0.17734218776524066
1783696612867156500,0.273156494140625,-1.3290753513753413,0.5601280376642942,0.28348770967051384
1783696612877119500,0.283119384765625,-2.179540672343969,-0.035386955201625825,0.5123249607428908
1783696612887082200,0.293082275390625,-2.8516414767622944,-0.8041653420865535,0.5393079524755477
1783696612897045200,0.303045166015625,-3.4005835190236566,-1.7424568305462598,0.4935870886556804
1783696612907009300,0.31300927734375,-3.994986166733503,-2.7761867150664328,0.6874667889196425
1783696612916972300,0.32297216796875,-4.8569203916996715,-3.7223739252120254,1.0379540050212293
1783696612926935600,0.332935546875,-6.28348405740261,-4.4576761589527125,1.2721996179431676
1783696612936898600,0.342898681640625,-8.35616009978652,-4.847633507916331,1.2420835888817905
1783696612946861600,0.352861572265625,-10.641700309693812,-4.836752632939815,0.7699719805836677
1783696612956824600,0.362824462890625,-11.899909396207333,-4.393893714872003,0.3213564717505127
1783696612966788600,0.37278857421875,-11.838878296661376,-4.103595594534277,0.6902689137935638
1783696612976751400,0.38275146484375,-10.679903491359948,-4.24469800966084,1.7928344341307878
1783696612986714400,0.39271435546875,-9.422323934921621,-5.017027951547504,2.5310510940134523
1783696612996677400,0.402677490234375,-8.748681161758304,-6.09056962197423,2.2530301253162324
1783696613006640400,0.412640380859375,-7.985292651218176,-6.62289662952125,1.01911179577671
1783696613016603400,0.422603271484375,-6.802201641792059,-6.794491798067092,-0.24770554460622368
1783696613026567400,0.4325673828125,-5.22934676014781,-6.923622620370984,-0.9174079095806926
1783696613036530400,0.442530517578125,-3.4950106922149655,-6.522237283942103,-1.0718589049715548
1783696613046493400,0.452493408203125,-1.6385171481221914,-5.421096243450045,-0.9118412884294986
1783696613056456400,0.46245654296875,0.6442448292434215,-4.3783939479231835,0.46436442823745305
1783696613066419500,0.47241943359375,2.9573873318254944,-3.647095689126849,1.076855471149832
1783696613076382500,0.482382568359375,4.339625533589721,-1.7941800035208462,0.08649959506243467
1783696613086346500,0.492346435546875,4.789411620572209,-0.4335702807188034,-1.1192243211280555
1783696613096309500,0.5023095703125,5.117157720294594,0.5176502474188804,-2.030681944002211
1783696613106272500,0.5122724609375,5.463378218862414,1.4201508760511874,-3.053447366915643
1783696613116235500,0.522235595703125,5.750442179584502,2.1543734978616236,-4.217611849814653
1783696613126198500,0.532198486328125,6.002728841435909,2.8743741175740958,-4.953761640295386
1783696613136161300,0.542161376953125,6.016225451868772,3.614845862907171,-5.107734058389068
1783696613146125600,0.55212548828125,5.638014654800296,4.589712055048346,-4.922095166921616
1783696613156088300,0.56208837890625,5.197321390333771,5.792031496557593,-4.64832264944911
1783696613166051300,0.57205126953125,5.078251358795166,7.016482105854153,-4.239509793367982
1783696613176014300,0.582014404296875,5.195502942734956,7.941172938984632,-3.3785359378665683
1783696613185977300,0.591977294921875,5.6796472263932225,8.330769053420424,-2.3165467580676076
1783696613195940600,0.601940673828125,6.319993879154324,8.317748243805765,-1.4243800380535423
1783696613205904400,0.611904296875,6.7710729285568,8.0964552706331,-0.7654385749377309
1783696613215867400,0.621867431640625,7.091850942832231,7.870854955655336,-0.43961423705816266
1783696613225830700,0.63183056640625,7.457019887498021,7.613335069325566,-0.5197865287952125
1783696613235793400,0.64179345703125,7.9077552380293605,7.1825851067245,-0.8166513141721486
1783696613245756400,0.65175634765625,8.275944991821051,6.6648097716212265,-1.165210046429187
1783696613255719400,0.661719482421875,8.13744837527871,6.341628787857294,-1.5508002862244843
1783696613265683500,0.671683349609375,7.6355568380057806,6.213221603652834,-1.812231062387675
1783696613275646500,0.681646484375,6.918377705454826,6.08629735148251,-1.5925122066639363
1783696613285609500,0.691609375,5.914274312913418,5.8826744750350715,-1.165986729890108
1783696613295572500,0.701572509765625,4.790261515399814,5.74041295300126,-1.0288470809146761
1783696613305535500,0.711535400390625,3.628828211030364,5.552968473416566,-1.1865632155813277
1783696613315498200,0.721498291015625,2.2807260876238344,5.158576356875896,-1.2743521198019385
1783696613325462300,0.731462158203125,1.1124047773063181,4.852904726317525,-0.8861251017622649
1783696613335425300,0.74142529296875,0.5675713394075632,4.275037033823132,0.39788098156973717
1783696613345388300,0.75138818359375,1.0009230089396237,3.3852029945403337,1.8216786896906791
1783696613355351600,0.7613515625,2.043397925451398,2.419056115427613,2.4899966145694252
1783696613365314600,0.771314453125,2.63540286436975,1.0466869812488555,2.4671397628560663
