time,seconds_elapsed,z,y,x
1783695989559904500,0.061904541015625,-0.7882961573034525,0.15689561206400393,-0.3377888433743268
1783695989569868500,0.07186865234375,-0.7792506810605525,0.409324020473659,-0.5668378375012427
1783695989579831600,0.08183154296875,-0.5715063407689333,0.6458981494084001,-0.5710100816845893
1783695989589795600,0.091795654296875,-0.3745248020321131,0.8331883152142167,-0.39953623796347526
1783695989599759600,0.101759521484375,-0.29589082577824594,0.9673992172613739,-0.25738738252390175
1783695989609723600,0.1117236328125,-0.4531020796626806,0.9549313653543591,-0.20071276115439832
1783695989619687700,0.121687744140625,-0.2890899135917425,1.0013283748701214,-0.15025675857141613
1783695989629651500,0.1316513671875,0.09864742123484611,1.030544532482326,-0.05625340028274804
1783695989639615500,0.141615478515625,0.5496171650439501,1.054038220794499,0.09570296528078615
1783695989649579500,0.15157958984375,0.8761141414880752,1.8798297037556766,0.7754859216995537
1783695989659542500,0.16154248046875,0.4282581457853317,1.2719763305813074,0.9164552850309758
1783695989669506600,0.171506591796875,-0.20931436608731746,0.4104825428590178,0.296378134371154
1783695989679470600,0.181470703125,-0.4728770397126674,0.15618775605559349,-0.12354103947281837
1783695989689434600,0.1914345703125,-0.7639315313756465,-0.23754677335917948,0.17026391994208095
1783695989699398400,0.2013984375,-0.7859849577516317,-0.3960255629613995,0.4413900145590305
1783695989709362400,0.211362548828125,-0.6048287646561861,-0.3048848640948534,0.5297012621533125
1783695989719326500,0.221326416015625,-0.3287228358000517,-0.17202099274247884,0.5906236406277865
1783695989729290500,0.23129052734375,-0.14467209030687808,-0.22277736651152372,0.6789769007328897
1783695989739253500,0.24125341796875,-0.1235568215638399,-0.3744061440885067,0.817653696147725
1783695989749217500,0.251217529296875,-0.14209727138280867,-0.41168110499382016,1.0271648269161582
1783695989759181600,0.261181640625,-0.16167057138085364,-0.24309622417986393,1.222008622971922
1783695989769145600,0.2711455078125,-0.16095687015354632,-0.019852116939425467,1.2789531838566064
1783695989779109400,0.281109375,-0.25630934149622914,0.032085867829620834,1.1467317020609975
1783695989789073400,0.291073486328125,-0.24398352840840815,-0.1333104460760951,0.8129165115579963
1783695989799037400,0.301037353515625,-1.0339560944914816,-0.10021657024770975,0.5811973118411377
